original_link,section,link
https://www.hooktheory.com/theorytab/view/foghat/slow-ride,chorus,https://hookpad.hooktheory.com?idOfSong=WeglXzrlgrY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/folgers/best-part-of-waking-up-commercial,outro,https://hookpad.hooktheory.com?idOfSong=jDgXROnqoKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/folk/yankee-doodle,instrumental,https://hookpad.hooktheory.com?idOfSong=nLgaljVdmYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fonic/the-hero,chorus,https://hookpad.hooktheory.com?idOfSong=KyvmrlwVxOW&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fono/everybody-knows,intro,https://hookpad.hooktheory.com?idOfSong=AQodVEYqgDl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fontaines-dc/i-love-you,chorus,https://hookpad.hooktheory.com?idOfSong=ZwxKwnpPxed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fontaines-dc/jackie-down-the-line,verse,https://hookpad.hooktheory.com?idOfSong=YAg-RkOVxle&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fontaines-dc/jackie-down-the-line,chorus,https://hookpad.hooktheory.com?idOfSong=dPoDBDOqgnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/best-of-you,intro,https://hookpad.hooktheory.com?idOfSong=BbWgMGOXolX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/best-of-you,verse,https://hookpad.hooktheory.com?idOfSong=Abm_zdqAoak&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/best-of-you,chorus,https://hookpad.hooktheory.com?idOfSong=JkmZrBP_mqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/big-me,verse,https://hookpad.hooktheory.com?idOfSong=RzojKnjLmDe&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/big-me,chorus,https://hookpad.hooktheory.com?idOfSong=nJmBXQBdxAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/breakout,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=ZwxKEbzGmed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/but-honestly,verse,https://hookpad.hooktheory.com?idOfSong=nJmBNEepmAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/congregation,intro,https://hookpad.hooktheory.com?idOfSong=JkmZKXPbgqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/everlong,verse,https://hookpad.hooktheory.com?idOfSong=jDgXbbk_oKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/everlong,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=ANmpPPQZmyM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/everlong,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=DpgvzzpBgad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/learn-to-fly,chorus,https://hookpad.hooktheory.com?idOfSong=nJmBjpAbmAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/live-in-skin,chorus,https://hookpad.hooktheory.com?idOfSong=wDpgvzWLgad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/monkey-wrench,intro,https://hookpad.hooktheory.com?idOfSong=JNgqkKjrorz&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/my-hero,intro,https://hookpad.hooktheory.com?idOfSong=DpgvlVDaoad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/my-hero,verse,https://hookpad.hooktheory.com?idOfSong=dPoDJGqOgnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/my-hero,chorus,https://hookpad.hooktheory.com?idOfSong=nRPxeYWqxb_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/rope,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=nLga-ljzgYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/the-glass,verse,https://hookpad.hooktheory.com?idOfSong=KexEyrWvx_B&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/the-glass,pre-chorus,https://hookpad.hooktheory.com?idOfSong=d_gwnyZAmGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/the-glass,chorus,https://hookpad.hooktheory.com?idOfSong=VMgJEzKVmqK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/the-pretender,intro,https://hookpad.hooktheory.com?idOfSong=DpgvLzGOoad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/the-pretender,verse,https://hookpad.hooktheory.com?idOfSong=ZOxVDRDZmdq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/the-pretender,chorus,https://hookpad.hooktheory.com?idOfSong=ROmNllOjxNw&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/the-sky-is-a-neighborhood,verse,https://hookpad.hooktheory.com?idOfSong=QLgneNBpm-V&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/times-like-these---acoustic-version,verse,https://hookpad.hooktheory.com?idOfSong=bWgMGMAjolX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/under-you,verse,https://hookpad.hooktheory.com?idOfSong=eWxL_DzKgaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/under-you,pre-chorus,https://hookpad.hooktheory.com?idOfSong=nLgajZJ_xYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/under-you,chorus,https://hookpad.hooktheory.com?idOfSong=JkmZZRJJmqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foo-fighters/walk,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=yvmrbGyamOW&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fool-and-midranger/neon,pre-chorus-and-chorus,https://hookpad.hooktheory.com?idOfSong=nJmByvqEoAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fools-garden/lemon-tree,intro,https://hookpad.hooktheory.com?idOfSong=ZwxKEnKZmed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fools-garden/lemon-tree,verse,https://hookpad.hooktheory.com?idOfSong=bWgMaWLXglX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fools-garden/lemon-tree,chorus,https://hookpad.hooktheory.com?idOfSong=RPxeE-kexb_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/footsteps-in-the-dark/the-isley-brothers,verse,https://hookpad.hooktheory.com?idOfSong=lamkJlkAoDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/for-king-and-country/the-proof-of-your-love,intro,https://hookpad.hooktheory.com?idOfSong=JkmZqdaZoqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreign-air/chakra-daemon,chorus,https://hookpad.hooktheory.com?idOfSong=ANmpXbREmyM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreign-air/chakra-daemon,pre-outro,https://hookpad.hooktheory.com?idOfSong=KexEYLpvx_B&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreign-air/free-animal,chorus,https://hookpad.hooktheory.com?idOfSong=dPoDQG-lmnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreigner/cold-as-ice,verse,https://hookpad.hooktheory.com?idOfSong=RPxeXyMqgb_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreigner/hot-blooded,chorus,https://hookpad.hooktheory.com?idOfSong=kwxA_QEYmKG&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreigner/i-want-to-know-what-love-is,intro,https://hookpad.hooktheory.com?idOfSong=d_gwaYZeoGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreigner/i-want-to-know-what-love-is,verse,https://hookpad.hooktheory.com?idOfSong=kygzJjrBgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreigner/i-want-to-know-what-love-is,pre-chorus,https://hookpad.hooktheory.com?idOfSong=nLgaZnWzxYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreigner/i-want-to-know-what-love-is,chorus,https://hookpad.hooktheory.com?idOfSong=yvmrzJJJmOW&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreigner/urgent,chorus,https://hookpad.hooktheory.com?idOfSong=nRPxeXLzgb_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreigner/waiting-for-a-girl-like-you,intro,https://hookpad.hooktheory.com?idOfSong=kygzkjdbxKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreigner/waiting-for-a-girl-like-you,verse,https://hookpad.hooktheory.com?idOfSong=ZOxVnQWZxdq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreigner/waiting-for-a-girl-like-you,pre-chorus,https://hookpad.hooktheory.com?idOfSong=nJmBRnB_mAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foreigner/waiting-for-a-girl-like-you,chorus,https://hookpad.hooktheory.com?idOfSong=kwxArOYLoKG&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/forente-trondere/tronder,verse,https://hookpad.hooktheory.com?idOfSong=QLgnPRy_o-V&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/forest-willard/among-us---main-theme,chorus,https://hookpad.hooktheory.com?idOfSong=DpgvErOdmad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/forever-bound/stereo-madness,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=ANmppZEOmyM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/forever-bound/stereo-madness,chorus,https://hookpad.hooktheory.com?idOfSong=jDgXnzkNoKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/forever-the-sickest-kids/whoa-oh-me-vs-everyone,intro,https://hookpad.hooktheory.com?idOfSong=vANmpwqnoyM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/forever-the-sickest-kids/whoa-oh-me-vs-everyone,chorus,https://hookpad.hooktheory.com?idOfSong=veWxL_aMgaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/former-hero/eyelids-%28acloudyskye-remix%29,chorus,https://hookpad.hooktheory.com?idOfSong=JkmZB_-kmqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fort-minor/kenji,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=lamkdlbVgDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fort-minor/remember-the-name,instrumental,https://hookpad.hooktheory.com?idOfSong=AnLgaXqdmYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fort-minor/welcome,intro,https://hookpad.hooktheory.com?idOfSong=ZwxKEB_Pmed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fort-minor/whered-you-go,intro,https://hookpad.hooktheory.com?idOfSong=nJmB-M-boAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/forte-escape/ask-to-wind,intro,https://hookpad.hooktheory.com?idOfSong=kygzKpBBxKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/forte-escape/ask-to-wind,chorus,https://hookpad.hooktheory.com?idOfSong=nLgayOPzgYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fortnite/glitter-emote,instrumental,https://hookpad.hooktheory.com?idOfSong=zngR_MZexJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/ask-yourself,verse,https://hookpad.hooktheory.com?idOfSong=kygzBZaQgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/best-friend,verse,https://hookpad.hooktheory.com?idOfSong=jDgXyDpnxKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/best-friend,chorus,https://hookpad.hooktheory.com?idOfSong=AQodQEVpmDl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/best-friend---wave-racer-remix,bridge,https://hookpad.hooktheory.com?idOfSong=AQodGXWlxDl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/broken-jaw,verse,https://hookpad.hooktheory.com?idOfSong=DpgvRBVLgad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/broken-jaw,chorus,https://hookpad.hooktheory.com?idOfSong=AaoGDrPkmeQ&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/coming-of-age,verse,https://hookpad.hooktheory.com?idOfSong=nvgyaBJ_gkA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/coming-of-age,pre-chorus,https://hookpad.hooktheory.com?idOfSong=yvgPjv_LoYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/coming-of-age,chorus,https://hookpad.hooktheory.com?idOfSong=yvmrPvqvxOW&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/dont-stop,intro,https://hookpad.hooktheory.com?idOfSong=ANmpMN-ZgyM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/dont-stop,chorus,https://hookpad.hooktheory.com?idOfSong=AQodQwarmDl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/helena-beat,chorus,https://hookpad.hooktheory.com?idOfSong=eWxLeKn_oaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/lambs-wool,intro,https://hookpad.hooktheory.com?idOfSong=RPxenlZzob_&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/pseudologia-fantastica,verse,https://hookpad.hooktheory.com?idOfSong=kygzkDRLxKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/pseudologia-fantastica,pre-chorus,https://hookpad.hooktheory.com?idOfSong=veoYPGOjxdn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/pseudologia-fantastica,chorus,https://hookpad.hooktheory.com?idOfSong=VMgJJeNWgqK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/pumped-up-kicks,verse,https://hookpad.hooktheory.com?idOfSong=Wegl-eMLxrY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/pumped-up-kicks,chorus,https://hookpad.hooktheory.com?idOfSong=nJmBREPpmAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foster-the-people/sit-next-to-me,chorus,https://hookpad.hooktheory.com?idOfSong=lamkndPYoDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fountains-of-wayne/hey-julie,verse,https://hookpad.hooktheory.com?idOfSong=Abm__Kbrmak&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fountains-of-wayne/hey-julie,chorus,https://hookpad.hooktheory.com?idOfSong=dPoDPd_qonM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fountains-of-wayne/sink-to-the-bottom,chorus,https://hookpad.hooktheory.com?idOfSong=ZbgOaPP_onY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fountains-of-wayne/stacys-mum,intro,https://hookpad.hooktheory.com?idOfSong=jDgXvJdEoKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fountains-of-wayne/stacys-mum,verse,https://hookpad.hooktheory.com?idOfSong=QLgnY_LEm-V&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fountains-of-wayne/stacys-mum,pre-chorus,https://hookpad.hooktheory.com?idOfSong=bWgMaydjglX&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fountains-of-wayne/stacys-mum,chorus,https://hookpad.hooktheory.com?idOfSong=nJmBMaeEoAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fountains-of-wayne/stacys-mum,solo,https://hookpad.hooktheory.com?idOfSong=dPoDBZKdgnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fountains-of-wayne/valley-winter-song,verse,https://hookpad.hooktheory.com?idOfSong=nZgWpD_Bxry&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fountains-of-wayne/valley-winter-song,pre-chorus,https://hookpad.hooktheory.com?idOfSong=ANmpp-_EmyM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fountains-of-wayne/valley-winter-song,chorus,https://hookpad.hooktheory.com?idOfSong=eWxLDVAqxaK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/four-tops/i-cant-help-myself,chorus,https://hookpad.hooktheory.com?idOfSong=ANmpAJZqgyM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/four-tops/i-cant-help-myself-%28sugar-pie-honey-bunch%29,verse,https://hookpad.hooktheory.com?idOfSong=VMgJlORWoqK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/four-tops/reach-out-ill-be-there,intro-and-verse,https://hookpad.hooktheory.com?idOfSong=dJNgqlLwmrz&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/four-tops/reach-out-ill-be-there,chorus,https://hookpad.hooktheory.com?idOfSong=AaoGOGaAoeQ&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/four-year-strong/go-down-in-history,chorus,https://hookpad.hooktheory.com?idOfSong=nLga_V_GoYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fox/house-opening-theme-european,chorus,https://hookpad.hooktheory.com?idOfSong=lamkzaVvoDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fox-stevenson/sandblast,chorus,https://hookpad.hooktheory.com?idOfSong=kygzPlBzoKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fox-stevenson/sweets,chorus,https://hookpad.hooktheory.com?idOfSong=dPoDDR_qonM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxes/body-talk,verse,https://hookpad.hooktheory.com?idOfSong=ZbgOZeWwmnY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxes/body-talk,pre-chorus,https://hookpad.hooktheory.com?idOfSong=zngReANpmJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxes/body-talk,chorus,https://hookpad.hooktheory.com?idOfSong=kygzBbObgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxes/if-you-leave-me-now,verse,https://hookpad.hooktheory.com?idOfSong=Abm_bWBJoak&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxes/if-you-leave-me-now,pre-chorus,https://hookpad.hooktheory.com?idOfSong=zngRrpeDgJj&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxes/let-go-for-tonight,chorus,https://hookpad.hooktheory.com?idOfSong=JkmZKOAJgqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxy-shazam/holy-touch,verse,https://hookpad.hooktheory.com?idOfSong=d_gwajEQoGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxy-shazam/holy-touch,chorus,https://hookpad.hooktheory.com?idOfSong=kygzJdaPgKB&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxygen/no-destruction,verse,https://hookpad.hooktheory.com?idOfSong=AQodOWElxDl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxygen/no-destruction,pre-chorus,https://hookpad.hooktheory.com?idOfSong=nZgWrZBBmry&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxygen/no-destruction,chorus,https://hookpad.hooktheory.com?idOfSong=Abm_ZNyPoak&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxygen/oh-yeah,chorus,https://hookpad.hooktheory.com?idOfSong=veoYzGvjmdn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxygen/shuggie,intro,https://hookpad.hooktheory.com?idOfSong=nJmBkaEdgAV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxygen/shuggie,verse,https://hookpad.hooktheory.com?idOfSong=YAg-_MNwole&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxygen/shuggie,pre-chorus,https://hookpad.hooktheory.com?idOfSong=JkmZbeEbmqn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/foxygen/shuggie,chorus,https://hookpad.hooktheory.com?idOfSong=d_gwApGboGV&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fractal/duality,verse,https://hookpad.hooktheory.com?idOfSong=ZwxKypQZmed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/fracus-and-darwin/got-the-rhythm,pre-outro,https://hookpad.hooktheory.com?idOfSong=veoYeXKjodn&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/france-gall/debranche,verse,https://hookpad.hooktheory.com?idOfSong=VMgJDdMyoqK&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/france-gall/debranche,pre-chorus,https://hookpad.hooktheory.com?idOfSong=jDgXAdJNxKl&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/france-gall/debranche,chorus,https://hookpad.hooktheory.com?idOfSong=DpgvRrLdgad&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/france-gall/hong-kong-star,verse-and-pre-chorus,https://hookpad.hooktheory.com?idOfSong=lamkpVyZgDM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/france-gall/hong-kong-star,chorus,https://hookpad.hooktheory.com?idOfSong=dPoDOQXRxnM&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/frances-aravel/the-child-you-were,verse,https://hookpad.hooktheory.com?idOfSong=nvgywZrXokA&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/frances-aravel/the-child-you-were,chorus,https://hookpad.hooktheory.com?idOfSong=yvgPDlPXgYq&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/frances-aravel/the-child-you-were,solo,https://hookpad.hooktheory.com?idOfSong=nLgapZdGmYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/francesca-battistelli/this-is-the-stuff,verse,https://hookpad.hooktheory.com?idOfSong=ZwxKW-Jbxed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/francesca-battistelli/this-is-the-stuff,chorus,https://hookpad.hooktheory.com?idOfSong=ZwxKW-Wbxed&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/francesca-michielin/nessun-grado-di-separazione,verse,https://hookpad.hooktheory.com?idOfSong=QLgndZbYo-V&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/francesca-michielin/nessun-grado-di-separazione,pre-chorus,https://hookpad.hooktheory.com?idOfSong=WegldwWlgrY&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/francesca-michielin/nessun-grado-di-separazione,chorus,https://hookpad.hooktheory.com?idOfSong=JNgqOVQeorz&amp;enableYouTube=false&amp;openBandEditorOnInit=true
https://www.hooktheory.com/theorytab/view/francesca-michielin/nessun-grado-di-separazione,bridge,https://hookpad.hooktheory.com?idOfSong=nLgaJvwGxYp&amp;enableYouTube=false&amp;openBandEditorOnInit=true
